time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
1.5000000000000009,-1.15967400945,-4.21978723768,0.0,1.67706744323,0.392880219333,0.0,-1.002183476,-3.46411000035,-15.5184244328,-28.1799785782,28.1029514963,0.0,11.4048790076,899.585353653,899.691899791,140.118214949,23,-54.642442784
1.620000000000001,3.22237071424,4.48178226821,0.0,1.26015470943,1.83600533987,0.0,0.468842542993,7.77493848714,-14.5239626305,-4.34803654078,7.02937811248,0.0,900.31683692,899.68199209,899.851396601,899.680360984,24,-59.541841677
1.3200000000000007,-2.5751812792,-2.62688043669,0.0,5.16831790366,0.641137261297,0.0,-1.59901901438,-6.35154565943,-17.1584049526,-27.1708892335,27.0662049749,0.0,-0.556760724527,899.999551018,899.266804269,1.17639556234,25,-49.2484959423
1.3200000000000007,-0.748448230175,-1.12757050125,0.0,5.56307668155,0.537689418371,0.0,0.797517461617,-2.64503771792,-15.3564802303,-24.8852482738,27.0596665514,0.0,0.318561482159,899.886911807,900.356011977,137.106496451,26,-48.918460943
1.3200000000000007,-1.39808180851,0.0309225857139,0.0,5.26391192504,0.576226287975,0.0,0.073650309663,-0.560572722624,-16.0940326754,-16.7590762251,28.8074333403,0.0,-0.116250622588,899.813188122,900.531868134,895.907444509,27,-49.2764044771
1.5000000000000009,-1.16846894771,-2.03998272394,0.0,2.77690870432,0.271216581796,0.0,1.38402681911,-1.93392960941,-14.6496993813,-28.4879844636,26.9585311266,0.0,-0.429077472544,899.752210699,900.289980415,2.86834880136,28,-55.6017183987
1.5000000000000009,-0.49855172526,-1.70725761264,0.0,5.97078686488,3.39716215505,0.0,-2.22635460345,-2.88218374852,-15.6301277008,-21.4994445992,28.4213348298,0.0,0.32026679648,899.724131917,900.32992626,24.5972699149,29,-54.9188975063
1.4400000000000008,-0.594834390954,-0.764045848634,0.0,1.34329611723,3.34109945748,0.0,-0.982836312378,-1.46483787993,-16.3991175618,-10.5053675181,20.0026791642,0.0,886.699282386,899.230772708,417.55213832,764.894598291,30,-53.6684128861
1.4400000000000008,-0.684344893673,0.3499454436,0.0,5.86344591032,0.302551557627,0.0,1.18151805722,0.41769619114,-15.0365565724,-15.1917051503,28.8391500002,0.0,-0.46822534249,900.172588893,900.102073498,873.173878608,31,-52.6229489993
1.2000000000000006,-0.853630440811,-2.51432493581,0.0,2.4019245433,0.174516493327,0.0,0.168670461125,-6.9960236775,-15.6923871985,-21.2790608905,20.1017756864,0.0,896.353741574,899.747518582,502.163144112,375.604278559,32,-45.0774578452
1.4400000000000008,-0.498544794661,1.87430281904,0.0,5.40621562783,3.02882231846,0.0,-1.80098736849,2.79625664676,-11.2853235146,-5.96722224641,27.1151619587,0.0,0.108989282197,900.632898652,900.381092402,900.159737687,33,-53.8046680572
1.2600000000000007,-1.22895104193,-1.25571330634,0.0,3.65263797604,1.13263903388,0.0,-1.57106908788,-1.65732530026,-17.3052384872,-18.4250910575,28.5955312181,0.0,-0.234960913468,899.65505556,899.998849808,889.662853528,34,-47.3392341968
1.4400000000000008,-0.663219872005,0.424970687562,0.0,2.46688654888,0.376712465947,0.0,1.60307666063,-0.483743383624,-14.7687440969,-11.6161144987,28.8366375132,0.0,-0.249099414225,899.902451211,899.821615536,899.630402234,35,-53.5559723129
1.4400000000000008,0.961857763244,-3.03133120093,0.0,4.61228645226,2.3760358039,0.0,3.38455764377,-2.08569811773,-14.0334872765,1.53325151726,23.2342580066,0.0,-0.14645362263,899.383153138,900.399815066,898.583641422,36,-52.9794945989
1.3200000000000007,0.327757806736,2.3127326511,0.0,0.975297932463,1.02629484927,0.0,2.09442082443,3.9232189665,-14.947800705,-7.44642004597,28.8417163529,0.0,-0.321815826322,900.152936815,900.222385422,899.902203661,37,-48.6535914942
1.3800000000000008,-0.819078369488,-0.613124529498,0.0,6.18634347691,4.82381778525,0.0,-0.128016850481,2.07204555877,-15.6212220392,-25.1720066545,28.8402433558,0.0,-0.0908314329614,900.353530082,900.439357531,279.090536352,38,-51.2235361844
1.5000000000000009,-0.502911209319,2.35137794321,0.0,1.7628120676,1.98543181494,0.0,-0.265832536982,3.50912578779,-15.6229866471,-5.56151765733,28.8351170227,0.0,0.310014818014,900.038082607,900.486479877,899.50113515,39,-55.3293639821
1.8600000000000012,-0.518375581741,0.3714484003,0.0,2.87194474968,6.06025726512,0.0,1.92404807739,-0.373457141453,-11.5552455118,-7.86136984778,28.8196577911,0.0,-0.286916789371,899.49038258,900.283207493,900.374410634,40,-67.6939761301
1.740000000000001,-0.069611186375,0.147362284615,0.0,2.926479889,2.60887770517,0.0,-0.537197636942,-0.341732245308,-15.8788692324,-5.53852808944,28.8440010352,0.0,0.511366154431,900.323294325,900.191279969,898.547969059,41,-62.7015785796
1.2600000000000007,-0.347349823819,0.703890514435,0.0,1.69742341252,1.35441399559,0.0,0.79421062172,2.49614315919,-16.1013183233,-7.74400339926,28.8586275233,0.0,0.137183530606,900.870758985,899.875992289,899.669709634,42,-46.6604629042
1.8000000000000012,-1.70727152111,-2.54008774553,0.0,3.96245162134,2.21370135565,0.0,-1.4420550359,-1.69284387921,-13.0882558389,-21.0277492174,28.5910940682,0.0,95.1034666344,899.161087389,870.905969189,808.968175817,43,-65.8133601104
1.620000000000001,-0.362298670411,3.73112898025,0.0,3.14795351738,5.45424959763,0.0,0.905496898622,4.82590288251,-12.6134695818,-4.82729653429,28.8324272661,0.0,0.0906374675935,899.762398549,900.432772217,899.404351206,44,-59.3718178512
1.620000000000001,1.55716252478,-0.761946556793,0.0,2.31688716793,0.9833947279,0.0,3.80321396631,1.58698866643,-13.350864,6.44855664616,27.5657308509,0.0,-0.46465523698,899.967544825,900.328999569,900.023756048,45,-59.906050502
1.5000000000000009,0.842055226017,0.156421521958,0.0,5.30474694237,2.03382702421,0.0,1.22919271358,-0.135866693791,-14.0562616118,2.69283607096,28.8226944684,0.0,0.329518071138,899.658594202,900.529378778,899.308803692,46,-55.5405578199
1.3800000000000008,-0.177402362797,-0.445634219077,0.0,5.55766026033,4.84660178722,0.0,1.00500853141,-0.0984246804537,-17.3881837866,4.46131812827,28.8290631057,0.0,-0.134206670942,899.553061035,900.198450302,869.436203081,47,-50.5403743784
1.620000000000001,0.606254450476,-1.50664412897,0.0,2.95812988194,5.46018534676,0.0,1.74068268076,-1.48036846052,-12.8684690264,19.7964387911,28.8498721618,0.0,0.000296073308388,900.70071994,0.152265520223,661.271938745,48,-59.3145193907
1.3200000000000007,-0.559711493893,4.35097600886,0.0,5.33469033034,3.01577231307,0.0,-1.66084735085,8.31219922952,-18.1353875041,18.615059555,28.8584759529,0.0,0.192941343244,900.929521087,745.092524001,900.066795855,49,-48.2751422628
1.8000000000000012,-2.57006244407,-10.4842291073,0.0,2.451483961,5.45680745138,0.0,-0.713512756413,-8.47723683243,-12.4248285816,4.02341520818,9.18730060466,0.0,899.615102309,900.661044202,-0.179209541763,0.78640928249,50,-64.3471646652
1.5000000000000009,-1.08213515656,-9.04050621112,0.0,3.71473859012,2.04465539654,0.0,-1.79569564191,-7.35565248663,-14.5006308819,4.54351470404,10.0343278362,0.0,867.904405759,899.705289803,-0.448247306606,-0.484976762578,51,-55.0922714924
1.560000000000001,1.723952041,-3.30608220292,0.0,4.04959405424,3.1116029628,0.0,4.27208072663,-1.43185090029,-15.5778314849,11.8934438373,14.2599223227,0.0,602.381609791,900.247658966,-0.170263773181,199.190379396,52,-56.8669804624
1.8600000000000012,-4.19886088426,-1.14942815013,0.0,2.23165892401,0.301305228425,0.0,-7.11635717805,3.95264351111,-11.183223729,3.85993804673,0.0312728523992,0.0,898.922427781,898.314882747,0.0171552495945,-0.107084235404,53,-67.6973473518
1.560000000000001,0.548114034156,-1.22270775699,0.0,0.101095365588,6.21137306671,0.0,1.47738629747,-1.76743386952,-14.4665784234,28.8353506774,-0.03029530787,0.0,899.383103873,899.721120094,-0.180474819455,900.142526341,54,-56.8350288824
1.740000000000001,0.294529673247,1.58531096191,0.0,2.71816809692,0.609354307529,0.0,-0.781818660024,0.120721676114,-15.275037557,28.8178612405,28.0243728265,0.0,-0.655801424276,900.104395893,5.63875613004,899.493666588,55,-62.6380300195
1.740000000000001,-0.311261641306,1.59488558707,0.0,1.3253090797,5.89814127278,0.0,0.542217638488,0.96775752172,-13.2531443145,24.8888319044,28.7862399162,0.0,0.173014921565,900.511434374,416.022007061,900.096965532,56,-62.390410372
2.2200000000000015,-3.77246379169,11.2345844465,0.0,3.02307818711,2.99049843745,0.0,-2.43016140854,6.42447303614,-13.8703142744,-0.121127145174,28.8230077346,0.0,0.302804133311,899.64757904,900.237748655,895.850811068,57,-77.4343834296
1.620000000000001,-1.5244454473,-1.08774076988,0.0,3.02827950307,2.64703722235,0.0,-2.36106846945,-0.946565919366,-13.1559126628,24.6678773305,7.67243773425,0.0,-0.435279713272,0.242695903501,2.02279940938,895.89608692,58,-59.5144030793
1.560000000000001,0.399621393847,0.458111904764,0.0,4.70291626214,6.18303681678,0.0,0.757812926185,0.74765461423,-14.3681314424,22.2364604271,-0.0656322256077,0.0,0.0479612536847,1.02179198485,783.211008354,899.206960263,59,-57.4544582378
1.5000000000000009,-3.88376327901,0.385978493286,0.0,4.69197741254,2.7850495696,0.0,-2.02936183158,0.350189455736,-14.9107808472,11.1739666483,-3.76955208228,0.0,0.0706384233005,0.447302506973,0.0662707504375,0.936487467491,60,-55.2504577445
1.5000000000000009,-1.68522930951,0.871068997955,0.0,2.01042128096,4.98392684647,0.0,-1.23266686802,0.518500174406,-14.0083337296,28.7071918507,-2.6973370479,0.0,0.445376939773,-0.0668000326336,5.79765579485,894.203629111,61,-54.7478111992
1.560000000000001,0.000120569616138,0.554705046422,0.0,2.3814282564,6.28313904693,0.0,0.000282254325227,1.07311881598,-14.3665816412,20.7101923167,-3.8763292098e-05,0.0,0.0227424743142,0.359213318415,868.401798025,899.836639568,62,-57.5146908826
1.560000000000001,-2.8824630805e-05,0.604861002644,0.0,2.23097622521,6.28316326105,0.0,-2.73239835951e-05,0.629463068703,-14.1281924528,23.5623030447,-0.000119618507837,0.0,0.22970847535,0.401459769461,702.663784927,899.974110293,63,-57.5562143298
1.560000000000001,-6.72154937328e-06,0.592242975122,0.0,3.76049078201,6.283183017,0.0,-5.44610014462e-06,0.674231585919,-14.5086245797,28.8309111403,-8.83107461142e-06,0.0,0.00485393055448,0.0432844561264,2.88550528404,899.814255146,64,-57.5513200273
1.560000000000001,-2.40165189094e-05,0.599963121133,0.0,3.93211653143,6.28318023732,0.0,-4.18886437333e-05,0.687754872342,-14.5836110232,27.8278788465,-3.84724143575e-05,0.0,-0.134891876136,0.879942947122,310.404460699,900.171484488,65,-57.5530403846
1.560000000000001,-3.57381978502e-05,0.582873521626,0.0,3.75834384528,6.28316362882,0.0,-4.67631047795e-05,0.668156034954,-14.5045834126,28.8402034811,-0.000117196561027,0.0,0.414440302788,0.253858715313,13.4823612571,900.052535479,66,-57.5426497473
1.560000000000001,0.000142760893838,0.577488914371,0.0,3.75304140939,6.2831268827,0.0,0.000318504508455,0.667466968396,-14.5065335066,28.7455596522,-4.71754963939e-05,0.0,0.104189052968,-0.0322735413626,90.6260793361,899.908336187,67,-57.5372932212
1.560000000000001,3.51649050576e-05,0.594161284803,0.0,3.7786873221,6.28317713262,0.0,7.36156445572e-05,0.674997296527,-14.5082929944,28.8165827932,1.38919476192e-05,0.0,-0.289507656269,0.585151131376,23.8305979311,899.594722629,68,-57.5467262484
1.560000000000001,-3.87613207905e-07,0.588501833253,0.0,3.73948780935,6.28318181258,0.0,5.52893423166e-06,0.67180703445,-14.5057602826,28.8451335314,-4.80190159415e-06,0.0,0.107394533604,0.611036274913,9.78975719148,900.349911276,69,-57.5478194213
1.560000000000001,-2.27853802525e-05,0.577220587985,0.0,2.01295408969,6.28318414295,0.0,-3.57924859376e-05,0.501584893462,-14.1691027848,23.5979246174,-1.70488709163e-05,0.0,0.00775484928504,0.470604117453,689.836814625,892.833301603,70,-57.5420195494
1.560000000000001,0.000188920070723,0.571077714737,0.0,3.69026477492,6.28313681004,0.0,0.000345368270406,0.660971312831,-14.4971184613,28.8393054925,-2.91336001403e-05,0.0,0.206747926973,0.4104446138,8.31121244558,900.180870065,71,-57.5407511742
1.560000000000001,5.11329500695e-06,0.593303117798,0.0,3.84159238016,6.28316802585,0.0,5.14640891726e-05,0.673326327801,-14.5143986204,28.8263891447,-1.54177472881e-05,0.0,-0.443318845561,0.0557677052475,2.62444627542,899.791533892,72,-57.5431998829
1.560000000000001,8.95023534335e-05,0.563003974156,0.0,3.66802096724,6.28315955185,0.0,0.000188090469092,0.656992520505,-14.4927480611,28.8161763028,9.3268013812e-07,0.0,0.130574724772,-0.626467861936,25.2713707881,899.663678688,73,-57.5363703615
1.560000000000001,-2.75667139455e-05,0.584573007462,0.0,4.00806160421,1.10246373772e-05,0.0,-5.75596328031e-05,0.905597288412,-14.3505509029,20.1379869141,0.000258751545485,0.0,0.0461361147386,4.67623438335,725.10823686,728.744439705,74,-57.5414379293
1.560000000000001,-1.39006061346e-05,0.478067917276,0.0,3.10205853447,1.6504540981e-05,0.0,-3.04230675342e-05,0.234670519777,-14.3882651292,12.0968181049,0.00060250049861,0.0,0.602097513507,6.83446366514,748.677487697,29.6739004876,75,-57.5174329929
1.5000000000000009,-1.68887437901e-05,0.405402523114,0.0,0.740145204604,6.28315480366,0.0,-8.46201269977e-05,-0.337687011085,-17.0704030853,2.45928212449,-2.77853824031e-05,0.0,-0.191787148353,0.329725967972,92.5717868744,-0.302049092744,76,-54.8786083927
1.3800000000000008,2.17678054981e-06,-0.191946791382,0.0,2.87069567959,2.4614477665e-06,0.0,7.03430499869e-06,0.452129198026,-13.3640708251,-3.27809833133,7.63850376507e-07,0.0,0.383346159745,0.0268550220477,-0.671370603676,98.228277132,77,-51.2408835604
1.560000000000001,5.91596836055e-05,1.23076580866,0.0,5.00977211824,6.28316607314,0.0,0.000120308286877,1.19315940933,-13.6681275224,-28.8381896226,-1.22903423061e-05,0.0,-0.186630229013,0.403428259548,900.063398686,0.202329429927,78,-56.9926065732
1.560000000000001,-0.00313645763506,0.55176046201,0.0,4.83596835829,0.95782002735,0.0,-0.188265947042,0.454323011683,-13.425074153,-13.3836634112,2.337767119,0.0,5.29943664273,413.884506986,890.135419745,2.07090839024,79,-57.5270948744
1.620000000000001,-3.44454358885,-1.51260180481,0.0,4.25587204245,0.0323808865835,0.0,-2.71919900083,-5.73723867453,-15.9972832078,-28.8345035066,28.840248987,0.0,-0.163626883209,900.197969821,899.991277132,-0.284130605672,80,-58.8929626299
1.8600000000000012,-2.41942707694,-2.64736023904,0.0,3.3427155125,1.55994419775,0.0,-1.17054778875,-9.3200916726,-12.7789649597,-28.7912330867,28.6823214976,0.0,0.134966740743,900.458499999,899.554486825,-0.501187881148,81,-66.7859633212
1.680000000000001,-1.0977835946,-1.32603824405,0.0,2.7062829563,3.89595523316,0.0,-1.59518722237,-3.02328615915,-13.4335247946,-24.3322922607,19.9790275967,0.0,4.04416405585,75.5209963706,631.930995652,0.196534402592,82,-61.5299245863
1.620000000000001,-3.77796805259,2.02043115637,0.0,4.39893274287,0.852648212768,0.0,-6.7416446087,1.22656233722,-13.1282461167,-28.8551827051,9.767495787,0.0,-0.418546947001,894.252507964,900.585404061,-0.371403184117,83,-58.9866684824
1.560000000000001,-6.95243167497,1.49617140699,0.0,6.02124942789,6.27676727702,0.0,-8.58425213016,0.43521736724,-12.4131452756,-28.8283531007,28.5361591008,0.0,0.247190669216,900.228669768,899.695404622,-0.154680342778,84,-57.7031906169
1.560000000000001,-6.11122810633,0.924377064364,0.0,5.203604595,1.24032827174,0.0,-8.47273639829,1.10372305877,-13.9077698219,-28.7260714223,9.22139325174,0.0,0.457624889577,899.772273344,899.216525056,-0.106274034981,85,-57.4708936258
1.5000000000000009,-0.216055594694,1.59303266163,0.0,1.03346535667,1.86909563621,0.0,0.21222060584,2.48373377141,-16.586697787,-28.8312265929,28.7840197105,0.0,0.0505199546468,899.640907178,899.902910234,-0.216705991982,86,-54.6213051509
1.560000000000001,-5.49548662601,1.29555294531,0.0,5.35616965715,2.13889753322,0.0,-6.778442926,2.57232384396,-12.7865210202,-28.8302227872,28.7869713515,0.0,-0.282425470874,900.707026659,900.480224946,0.263296910021,87,-57.1454526304
1.680000000000001,-3.10412766234,0.132884331614,0.0,2.43333067023,2.70845164973,0.0,-6.12850141086,-0.50525011858,-13.1040946855,-25.4358508328,6.89770037109,0.0,0.196984676052,7.7032466498,900.326278817,0.312937889811,88,-61.241844818
1.5000000000000009,-3.72909157954,1.89517918713,0.0,3.71757864793,4.94162029904,0.0,-3.39784765863,4.05962641916,-17.4077107535,-28.8225666785,28.8545094229,0.0,-0.0990368947515,900.757885317,899.559809086,-0.361590346249,89,-54.5282577602
1.3800000000000008,-3.3754623671,2.44187499198,0.0,3.48972386399,5.52341611764,0.0,-2.15141777407,4.35641318611,-19.515183957,-28.8456040645,28.8321587111,0.0,0.299177547799,900.043654081,900.354815898,-0.226369280038,90,-50.3109778806
1.3800000000000008,-4.15527361014,-0.827473691427,0.0,1.18875810071,2.70105072061,0.0,-4.14492458364,-3.92568532111,-17.6499173557,-28.8364753811,28.8337555194,0.0,-0.0437498855372,899.969463601,900.228299719,0.306728608728,91,-50.7361548937
1.5000000000000009,-1.46158857497,3.78423128469,0.0,5.84588664972,2.37041156507,0.0,-1.61652010271,8.326059025,-16.0032485892,-28.8302051961,28.851300038,0.0,0.904500666389,900.562255515,899.802809459,0.372270018496,92,-54.4087292337
1.4400000000000008,0.424071098401,0.276077705611,0.0,2.56137698064,1.37808607788,0.0,1.0511043934,-2.42076203491,-19.0461372371,-28.8249284909,28.8056828989,0.0,-0.276613655801,900.010281973,899.75959401,-0.331314098894,93,-52.1603984735
1.560000000000001,1.10553632691,1.8909482992,0.0,5.92552490516,2.36218253576,0.0,0.778991504572,4.34180063329,-14.7386881769,-28.8266317738,28.8333628239,0.0,-0.285560862917,900.179292202,899.954922265,0.41127114766,94,-56.7642153135
1.620000000000001,-0.193221375096,-0.260783398957,0.0,1.58238508429,6.14190208038,0.0,0.575990410442,-0.0277295369668,-11.5410573589,-27.8421924309,28.3535315953,0.0,0.215989614294,899.998266755,899.750687206,-0.434632427312,95,-59.8124200975
1.620000000000001,-4.37746022399,2.13479640625,0.0,4.65497507123,4.52054688378,0.0,-4.98202226833,2.11490216876,-17.5478034943,-28.8531614662,28.8207280305,0.0,-0.837442662894,899.642981398,900.85083424,-0.37914090371,96,-58.7680174637
1.5000000000000009,-1.3694128747,1.39375854804,0.0,4.25092712195,5.55402240467,0.0,-0.618254917347,-0.447038760361,-18.6285398471,-28.8455059928,28.8244587989,0.0,0.525407620017,899.57604873,900.285465408,0.284867074786,97,-53.7197503606
1.560000000000001,-2.40003756915,0.801842162176,0.0,5.11576666552,5.69881333777,0.0,-1.93625975894,0.909612760691,-14.3693566116,-28.1214393219,28.0489745638,0.0,-0.283373609599,900.205112505,900.692200195,0.0157295745949,98,-56.9791378444
1.560000000000001,-4.01997388272,1.87466021949,0.0,4.6716119518,5.99148811831,0.0,-3.96163273462,-1.25929610762,-15.2454614294,-28.8249059189,28.7555770372,0.0,-0.320862917338,900.345830704,900.377286734,0.199579767619,99,-56.3901651246
1.560000000000001,-4.1384961152,2.31732996733,0.0,1.64180763218,2.61597087138,0.0,-4.42119827437,-0.401970413607,-15.1595709997,-28.8166108319,28.8209412007,0.0,-0.109058909293,899.872787584,899.849649487,0.835393194529,100,-56.7957178629
1.4400000000000008,1.25373472639,0.820291965287,0.0,6.2628958767,5.53777320554,0.0,1.75198429854,-0.0990378876885,-14.9805419127,-27.4230889321,27.9607367133,0.0,-0.84921511579,899.069871208,900.376647151,0.245497245511,101,-53.2944039274
1.5000000000000009,-4.79998523568,2.24177637106,0.0,2.13899646866,2.96799499168,0.0,-4.71081310518,0.545732772041,-14.340304514,-28.8226953252,28.4866944154,0.0,-0.105788453755,889.84163194,899.840914489,-0.233308699136,102,-55.1662327216
5.0399999999999805,-6.07972378119,-39.8995856232,14.2882062837,4.02449339333,1.96236461692,0.0,-0.409798306295,-14.0279544722,4.03314707449,28.8331813758,-28.8390153936,0.0,899.994742074,-0.0334894490172,-0.150803839133,899.997049814,103,-153.380622845
1.5000000000000009,-5.00760992529,2.33161053737,0.0,2.23457059498,2.84383043597,0.0,-6.9128567387,3.06667881901,-15.6034710183,-13.8890282423,28.4739701271,0.0,-0.385840659517,900.075532795,900.947357411,57.6278040849,104,-54.2468963947
1.620000000000001,-8.28812297024,1.21248275283,0.0,5.11131782548,2.2468140902,0.0,-11.8627653993,2.48938205589,-15.2233516757,9.57738160251,-6.23027513173,0.0,0.831653682419,0.338873453217,900.468479612,900.009040403,105,-59.411792601
1.680000000000001,-2.07248253192,1.9367713803,0.0,0.623022172176,6.07716717025,0.0,1.81844109781,3.09129291604,-16.2570909559,-6.62751534452,28.7601858922,0.0,-0.713295549771,900.208903131,900.145326636,78.1766440533,106,-59.8948450463
1.5000000000000009,-1.53245378958,2.6547686797,0.0,2.08118776796,1.26128827203,0.0,0.242574894314,2.22003295295,-16.4645815052,-27.4665824526,28.7618834977,0.0,0.475955881899,899.797038871,899.816332634,0.499583255176,107,-54.8585760818
1.680000000000001,-5.72686514308,0.265156149048,0.0,6.25312606332,1.45904854439,0.0,-8.61284069927,-2.4223111683,-15.4461529105,6.37177024304,2.67709575746,0.0,-0.373674413703,0.598354195084,900.127355071,899.958488614,108,-60.9656985771
1.560000000000001,-8.28280790354,0.506256482088,0.0,5.62766225013,1.69279040136,0.0,-13.1871375769,-4.70456170639,-14.6523786491,5.17796427631,6.38608598588,0.0,0.532196537404,899.735370188,900.265323169,900.09064706,109,-56.4870216156
1.5000000000000009,-3.04093529796,0.307023551323,0.0,0.516844739681,3.39391983892,0.0,-4.0703570614,-1.31087384291,-14.9244045526,6.27643226618,-0.483352942675,0.0,0.129357266182,897.5788283,899.826141916,899.786804089,110,-54.5055802802
